,idx,lat,lon,distance,date
6038,25,39.94379806518555,144.6689910888672,13.012248039245605,2017-12-31 11:00:00
6039,25,39.94345474243164,144.65818786621094,13.93241024017334,2017-12-31 10:00:00
6040,25,39.943172454833984,144.6473846435547,14.852316856384277,2017-12-31 09:00:00
6041,25,39.942909240722656,144.63658142089844,15.77215576171875,2017-12-31 08:00:00
6042,25,39.94263458251953,144.6257781982422,16.692031860351562,2017-12-31 07:00:00
6043,25,39.942359924316406,144.6151580810547,17.596343994140625,2017-12-31 06:00:00
6044,25,39.942047119140625,144.6045379638672,18.500808715820312,2017-12-31 05:00:00
6045,25,39.94172668457031,144.5940399169922,19.394927978515625,2017-12-31 04:00:00
6046,25,39.94140625,144.58363342285156,20.281265258789062,2017-12-31 03:00:00
6047,25,39.94108581542969,144.57337951660156,21.154632568359375,2017-12-31 02:00:00
6048,25,39.940765380859375,144.56329345703125,22.01373291015625,2017-12-31 01:00:00
6049,25,39.94041061401367,144.5533905029297,22.857440948486328,2017-12-31 00:00:00
6050,25,39.940067291259766,144.5438232421875,23.672557830810547,2017-12-30 23:00:00
6051,25,39.939796447753906,144.53463745117188,24.45490264892578,2017-12-30 22:00:00
6052,25,39.939613342285156,144.52578735351562,25.208383560180664,2017-12-30 21:00:00
6053,25,39.93952560424805,144.5172576904297,25.93438720703125,2017-12-30 20:00:00
6054,25,39.939537048339844,144.50897216796875,26.639545440673828,2017-12-30 19:00:00
6055,25,39.93966293334961,144.50094604492188,27.322776794433594,2017-12-30 18:00:00
6056,25,39.93990707397461,144.4931182861328,27.989530563354492,2017-12-30 17:00:00
6057,25,39.94027328491211,144.48545837402344,28.642717361450195,2017-12-30 16:00:00
6058,25,39.94076919555664,144.4779510498047,29.28400993347168,2017-12-30 15:00:00
6059,25,39.94135284423828,144.4705810546875,29.914575576782227,2017-12-30 14:00:00
6060,25,39.9420166015625,144.46327209472656,30.54094886779785,2017-12-30 13:00:00
6061,25,39.942779541015625,144.4561309814453,31.15456199645996,2017-12-30 12:00:00
6062,25,39.94364547729492,144.44903564453125,31.76601219177246,2017-12-30 11:00:00
6063,25,39.94462585449219,144.44207763671875,32.368080139160156,2017-12-30 10:00:00
6064,25,39.94573211669922,144.4351348876953,32.97154998779297,2017-12-30 09:00:00
6065,25,39.94697570800781,144.42835998535156,33.564388275146484,2017-12-30 08:00:00
6066,25,39.9483642578125,144.4215850830078,34.161170959472656,2017-12-30 07:00:00
6067,25,39.94990539550781,144.4148406982422,34.76005935668945,2017-12-30 06:00:00
6068,25,39.95161819458008,144.4082489013672,35.35232925415039,2017-12-30 05:00:00
6069,25,39.9535026550293,144.4016571044922,35.95099639892578,2017-12-30 04:00:00
6070,25,39.95558166503906,144.3950653076172,36.55752944946289,2017-12-30 03:00:00
6071,25,39.95785903930664,144.3886260986328,37.16096115112305,2017-12-30 02:00:00
6072,25,39.96034240722656,144.38221740722656,37.771976470947266,2017-12-30 01:00:00
6073,25,39.963043212890625,144.3759765625,38.38175964355469,2017-12-30 00:00:00
6074,25,39.965736389160156,144.36956787109375,39.00365447998047,2017-12-29 23:00:00
6075,25,39.96820831298828,144.36276245117188,39.6444206237793,2017-12-29 22:00:00
6076,25,39.970462799072266,144.35562133789062,40.301517486572266,2017-12-29 21:00:00
6077,25,39.972511291503906,144.34812927246094,40.978248596191406,2017-12-29 20:00:00
6078,25,39.974365234375,144.34033203125,41.67274475097656,2017-12-29 19:00:00
6079,25,39.976036071777344,144.3321990966797,42.38901138305664,2017-12-29 18:00:00
6080,25,39.9775276184082,144.32376098632812,43.12563705444336,2017-12-29 17:00:00
6081,25,39.978858947753906,144.31504821777344,43.8813362121582,2017-12-29 16:00:00
6082,25,39.98005294799805,144.30606079101562,44.657188415527344,2017-12-29 15:00:00
6083,25,39.98114013671875,144.2968292236328,45.45160675048828,2017-12-29 14:00:00
6084,25,39.98213195800781,144.28736877441406,46.26375961303711,2017-12-29 13:00:00
6085,25,39.98305892944336,144.27769470214844,47.09296798706055,2017-12-29 12:00:00
6086,25,39.98392868041992,144.267822265625,47.938175201416016,2017-12-29 11:00:00
6087,25,39.98475646972656,144.2577667236328,48.79832077026367,2017-12-29 10:00:00
6088,25,39.98558044433594,144.24755859375,49.67131805419922,2017-12-29 09:00:00
6089,25,39.986419677734375,144.2372283935547,50.5547981262207,2017-12-29 08:00:00
6090,25,39.987361907958984,144.22679138183594,51.44858169555664,2017-12-29 07:00:00
6091,25,39.988468170166016,144.2162322998047,52.35496520996094,2017-12-29 06:00:00
6092,25,39.98978805541992,144.2056121826172,53.269981384277344,2017-12-29 05:00:00
6093,25,39.99137878417969,144.1949920654297,54.1902961730957,2017-12-29 04:00:00
6094,25,39.99330139160156,144.1843719482422,55.118385314941406,2017-12-29 03:00:00
6095,25,39.99561309814453,144.17391967773438,56.043617248535156,2017-12-29 02:00:00
6096,25,39.998390197753906,144.16357421875,56.975948333740234,2017-12-29 01:00:00
6097,25,40.00168991088867,144.15342712402344,57.91343307495117,2017-12-29 00:00:00
6098,25,40.00537109375,144.1431884765625,58.87514114379883,2017-12-28 23:00:00
6099,25,40.00934982299805,144.1329345703125,59.85245895385742,2017-12-28 22:00:00
6100,25,40.01359939575195,144.1226806640625,60.84367370605469,2017-12-28 21:00:00
6101,25,40.01810073852539,144.1123046875,61.857444763183594,2017-12-28 20:00:00
6102,25,40.022830963134766,144.10182189941406,62.8917236328125,2017-12-28 19:00:00
6103,25,40.027767181396484,144.0911865234375,63.948822021484375,2017-12-28 18:00:00
6104,25,40.03288269042969,144.08035278320312,65.03060150146484,2017-12-28 17:00:00
6105,25,40.03812026977539,144.06930541992188,66.13491821289062,2017-12-28 16:00:00
6106,25,40.043426513671875,144.05804443359375,67.25860595703125,2017-12-28 15:00:00
6107,25,40.0488166809082,144.0465545654297,68.4036865234375,2017-12-28 14:00:00
6108,25,40.054290771484375,144.03477478027344,69.57457733154297,2017-12-28 13:00:00
6109,25,40.05984878540039,144.0227508544922,70.7679672241211,2017-12-28 12:00:00
6110,25,40.06548309326172,144.01040649414062,71.98899841308594,2017-12-28 11:00:00
6111,25,40.07118606567383,143.99774169921875,73.23723602294922,2017-12-28 10:00:00
6112,25,40.077205657958984,143.98486328125,74.51907348632812,2017-12-28 09:00:00
6113,25,40.08373260498047,143.9718475341797,75.84085845947266,2017-12-28 08:00:00
6114,25,40.09096908569336,143.9586639404297,77.21891784667969,2017-12-28 07:00:00
6115,25,40.09897232055664,143.94541931152344,78.6521987915039,2017-12-28 06:00:00
6116,25,40.10780334472656,143.9320526123047,80.15193939208984,2017-12-28 05:00:00
6117,25,40.11753463745117,143.91868591308594,81.71871948242188,2017-12-28 04:00:00
6118,25,40.1280632019043,143.9053192138672,83.34757995605469,2017-12-28 03:00:00
6119,25,40.1392936706543,143.8921356201172,85.02265930175781,2017-12-28 02:00:00
6120,25,40.1512336730957,143.87908935546875,86.74958038330078,2017-12-28 01:00:00
6121,25,40.163883209228516,143.86630249023438,88.52401733398438,2017-12-28 00:00:00
6122,25,40.17710494995117,143.8540496826172,90.32247924804688,2017-12-27 23:00:00
6123,25,40.19080352783203,143.84243774414062,92.13414764404297,2017-12-27 22:00:00
6124,25,40.204803466796875,143.83135986328125,93.94994354248047,2017-12-27 21:00:00
6125,25,40.21879577636719,143.82066345214844,95.7483901977539,2017-12-27 20:00:00
6126,25,40.232669830322266,143.810302734375,97.52114868164062,2017-12-27 19:00:00
6127,25,40.246299743652344,143.80018615722656,99.2600326538086,2017-12-27 18:00:00
6128,25,40.2593879699707,143.7901153564453,100.94482421875,2017-12-27 17:00:00
6129,25,40.271854400634766,143.78004455566406,102.57041931152344,2017-12-27 16:00:00
6130,25,40.28369140625,143.7699737548828,104.13688659667969,2017-12-27 15:00:00
6131,25,40.294898986816406,143.75985717773438,105.64737701416016,2017-12-27 14:00:00
6132,25,40.30541229248047,143.74960327148438,107.10186004638672,2017-12-27 13:00:00
6133,25,40.315189361572266,143.73934936523438,108.4915542602539,2017-12-27 12:00:00
6134,25,40.324249267578125,143.72909545898438,109.81993865966797,2017-12-27 11:00:00
6135,25,40.33259201049805,143.71871948242188,111.09619903564453,2017-12-27 10:00:00
6136,25,40.34025192260742,143.70828247070312,112.32215881347656,2017-12-27 09:00:00
6137,25,40.34725570678711,143.69784545898438,113.49870300292969,2017-12-27 08:00:00
6138,25,40.353633880615234,143.68740844726562,114.63050079345703,2017-12-27 07:00:00
6139,25,40.35942459106445,143.6771240234375,115.7121810913086,2017-12-27 06:00:00
6140,25,40.36473846435547,143.66696166992188,116.75464630126953,2017-12-27 05:00:00
6141,25,40.36963653564453,143.65701293945312,117.75643157958984,2017-12-27 04:00:00
6142,25,40.37413024902344,143.64730834960938,118.71682739257812,2017-12-27 03:00:00
6143,25,40.37824249267578,143.63787841796875,119.63565826416016,2017-12-27 02:00:00
6144,25,40.381988525390625,143.6287384033203,120.5132827758789,2017-12-27 01:00:00
6145,25,40.3853874206543,143.61990356445312,121.35018157958984,2017-12-27 00:00:00
6146,25,40.38843536376953,143.6108856201172,122.18450927734375,2017-12-26 23:00:00
6147,25,40.39109420776367,143.6012420654297,123.05175018310547,2017-12-26 22:00:00
6148,25,40.39334487915039,143.5909881591797,123.95405578613281,2017-12-26 21:00:00
6149,25,40.3951530456543,143.58021545410156,124.88677215576172,2017-12-26 20:00:00
6150,25,40.39649963378906,143.56893920898438,125.85179901123047,2017-12-26 19:00:00
6151,25,40.39737319946289,143.5572052001953,126.84858703613281,2017-12-26 18:00:00
6152,25,40.39775466918945,143.54498291015625,127.88278198242188,2017-12-26 17:00:00
6153,25,40.39763641357422,143.53233337402344,128.9523162841797,2017-12-26 16:00:00
6154,25,40.39699935913086,143.51925659179688,130.0601348876953,2017-12-26 15:00:00
6155,25,40.395931243896484,143.50576782226562,131.2065887451172,2017-12-26 14:00:00
6156,25,40.3945198059082,143.49191284179688,132.38832092285156,2017-12-26 13:00:00
6157,25,40.39275360107422,143.47769165039062,133.60650634765625,2017-12-26 12:00:00
6158,25,40.3906364440918,143.46310424804688,134.8619384765625,2017-12-26 11:00:00
6159,25,40.38816833496094,143.44818115234375,136.15304565429688,2017-12-26 10:00:00
6160,25,40.38538360595703,143.4329071044922,137.48094177246094,2017-12-26 09:00:00
